# This file is generated on 06-Dec-2021 at 12:10:29 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 37.5GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 8, 3.7500e+01, 5.6405e+01, 1.0000e-02
1, 8, 3.7500e+01, 4.8540e+01, 1.6000e-02
1, 8, 3.7500e+01, 4.0494e+01, 2.7000e-02
1, 8, 3.7500e+01, 3.3481e+01, 4.5000e-02
1, 8, 3.7500e+01, 2.7070e+01, 7.7000e-02
1, 8, 3.7500e+01, 2.1685e+01, 1.3000e-01
1, 8, 3.7500e+01, 1.7470e+01, 2.1000e-01
1, 8, 3.7500e+01, 1.3781e+01, 3.5000e-01
1, 8, 3.7500e+01, 1.0628e+01, 6.0000e-01
1, 8, 3.7500e+01, 8.4506e+00, 9.5000e-01
1, 8, 3.7500e+01, 6.2717e+00, 1.7000e+00
1, 8, 3.7500e+01, 4.6520e+00, 3.0000e+00
1, 8, 3.7500e+01, 3.4749e+00, 5.1000e+00
1, 8, 3.7500e+01, 2.6157e+00, 8.3000e+00
1, 8, 3.7500e+01, 2.0760e+00, 1.2000e+01
1, 8, 3.7500e+01, 1.5047e+00, 1.9000e+01
1, 8, 3.7500e+01, 1.0684e+00, 3.0000e+01
1, 8, 3.7500e+01, 8.3176e-01, 4.5000e+01
1, 8, 3.7500e+01, 7.2736e-01, 6.0000e+01
1, 8, 3.7500e+01, 6.7143e-01, 8.0000e+01
1, 8, 3.7500e+01, 6.4398e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
1, 9, 3.7500e+01, 3.2629e+00, 5.1000e+00
1, 9, 3.7500e+01, 2.4490e+00, 8.3000e+00
1, 9, 3.7500e+01, 1.9401e+00, 1.2000e+01
1, 9, 3.7500e+01, 1.4040e+00, 1.9000e+01
1, 9, 3.7500e+01, 9.9568e-01, 3.0000e+01
1, 9, 3.7500e+01, 7.7322e-01, 4.5000e+01
1, 9, 3.7500e+01, 6.7435e-01, 6.0000e+01
1, 9, 3.7500e+01, 6.2008e-01, 8.0000e+01
1, 9, 3.7500e+01, 5.9286e-01, 9.8000e+01
1, 9, 3.7500e+01, 5.4548e+01, 1.0000e-02
1, 9, 3.7500e+01, 4.6888e+01, 1.6000e-02
1, 9, 3.7500e+01, 3.9058e+01, 2.7000e-02
1, 9, 3.7500e+01, 3.2241e+01, 4.5000e-02
1, 9, 3.7500e+01, 2.6016e+01, 7.7000e-02
1, 9, 3.7500e+01, 2.0797e+01, 1.3000e-01
1, 9, 3.7500e+01, 1.6721e+01, 2.1000e-01
1, 9, 3.7500e+01, 1.3157e+01, 3.5000e-01
1, 9, 3.7500e+01, 1.0117e+01, 6.0000e-01
1, 9, 3.7500e+01, 8.0225e+00, 9.5000e-01
1, 9, 3.7500e+01, 5.9321e+00, 1.7000e+00
1, 9, 3.7500e+01, 4.3833e+00, 3.0000e+00
